Lat,Lon,secDay,Water temp (C),Salinity (PSU),O2 umol/L,Chl a (mg/m3),sw pCO2 (uatm)
43.721852,-70.146897,55622,1.2812379999999999,31.548441999999998,787.426629,1.0587309999999999,214.47076800000002
43.721810999999995,-70.146889,55642,1.287493,31.548310999999998,787.306061,1.0397450000000001,214.549798
43.721794,-70.14685300000001,55662,1.2883360000000001,31.548821999999998,787.146431,1.033319,214.48853300000002
43.721785,-70.146866,55682,1.301017,31.550357,786.9752179999999,1.038261,214.05641
43.721798,-70.146847,55702,1.314673,31.549090000000003,786.9420230000001,1.0422069999999999,213.96380299999998
43.721837,-70.146808,55722,1.308534,31.550003000000004,786.984926,1.05241,215.03360899999998
43.721891,-70.146794,55742,1.302238,31.550564,787.070054,1.059368,215.25146800000002
43.721942,-70.146807,55762,1.3040450000000001,31.551114000000002,787.048661,1.069359,215.255498
43.721973999999996,-70.14687099999999,55782,1.314604,31.550103999999997,786.962792,1.064062,216.697081
43.721973,-70.146896,55802,1.3302770000000002,31.550167,786.839517,1.057237,215.907925
43.721928999999996,-70.146953,55822,1.323652,31.550046999999996,786.743224,1.047134,215.760325
43.721845,-70.146968,55842,1.29522,31.550268,786.596375,1.046002,215.738005
43.721810999999995,-70.146929,55862,1.2714020000000001,31.551458,786.406892,1.042629,216.09665800000002
43.721806,-70.14688100000001,55882,1.263051,31.554484999999996,786.213262,1.043064,215.905043
43.721857,-70.14687099999999,55902,1.2605469999999999,31.554153000000003,786.30283,1.043775,215.793388
43.721907,-70.146895,55922,1.267126,31.553517,786.632009,1.051524,215.63526299999998
43.721940000000004,-70.146898,55942,1.25963,31.552174,786.772155,1.058969,216.594466
43.721957,-70.14685300000001,55962,1.2591700000000001,31.552369,786.687017,1.065498,218.928491
43.721899,-70.146808,55982,1.2491219999999998,31.552051000000002,786.394484,1.055164,220.77702000000002
43.721826,-70.146904,56002,1.279508,31.554231,786.172262,1.047387,220.27762400000003
43.721796000000005,-70.14692099999999,56022,1.317318,31.556406,785.89841,1.040891,220.020567
43.721790000000006,-70.146897,56042,1.3112059999999999,31.557499,785.593524,1.041427,219.61289700000003
43.7218,-70.146851,56062,1.300856,31.557178999999998,785.460774,1.038927,218.51881699999998
43.721765000000005,-70.146837,56082,1.294297,31.557894,785.494362,1.036834,218.270294
43.721769,-70.146866,56102,1.317612,31.556075,785.65138,1.039585,218.49898
43.721801,-70.14688100000001,56122,1.327394,31.556186999999998,785.713829,1.034297,219.70529
43.721831,-70.146867,56142,1.335316,31.557771000000002,785.6515509999999,1.027116,219.635737
43.721856,-70.146874,56162,1.366354,31.557230999999998,785.49015,1.015893,218.944262
43.72187,-70.14689,56182,1.385464,31.556573999999998,785.391267,1.0166620000000002,218.329204
43.721877,-70.14688100000001,56202,1.387466,31.558056,785.3865099999999,1.024335,218.289333
43.721905,-70.146822,56222,1.388949,31.557577000000002,785.50713,1.040835,217.55963500000001
43.72183,-70.146775,56242,1.355802,31.547518,785.841999,1.055269,217.757391
43.722762,-70.144995,56422,1.276704,31.545575,788.550496,1.023859,215.955444
43.722783,-70.144944,56442,1.274118,31.545534000000004,788.3694879999999,1.01614,215.46852
43.7228,-70.14489499999999,56462,1.265045,31.545153000000003,788.203707,1.023211,215.004496
43.722815999999995,-70.144847,56482,1.260832,31.544426,788.144123,1.029047,214.73894199999998
43.72282,-70.14479200000001,56502,1.246999,31.544262,788.088783,1.0244950000000002,214.64165400000002
43.722781,-70.144786,56522,1.250432,31.543453000000003,788.022898,1.0117610000000001,214.754034
43.722783,-70.14484399999999,56542,1.289412,31.542597999999998,787.933289,0.997834,214.655665
43.722786,-70.144961,56562,1.3202559999999999,31.545348999999998,787.968595,1.000073,214.11425400000002
43.722753999999995,-70.145045,56582,1.327201,31.550590999999997,788.162515,1.0143280000000001,214.10173500000002
43.722726,-70.145067,56602,1.3075940000000001,31.552666,788.539409,1.0378530000000001,213.59643300000002
43.722709,-70.145042,56622,1.268428,31.554827000000003,788.8408900000001,1.0581200000000002,214.58035800000002
43.7227,-70.144982,56642,1.231508,31.554709999999996,788.989281,1.0728229999999999,214.323606
43.722699,-70.144912,56662,1.214799,31.554412,788.864825,1.079798,214.09939900000003
43.722698,-70.144852,56682,1.218592,31.55467,788.721212,1.0833540000000002,214.360079
43.7227,-70.144788,56702,1.221522,31.553583000000003,788.614612,1.0781969999999998,214.293406
43.722709,-70.14471800000001,56722,1.22607,31.552198999999998,788.566416,1.064722,214.970693
43.722688,-70.144635,56742,1.230085,31.550321999999998,788.508419,1.0455020000000002,214.558668
43.72262,-70.14461999999999,56762,1.227192,31.548314,788.4459929999999,1.028499,214.267204
43.722627,-70.144726,56782,1.2495049999999999,31.548678000000002,788.478926,1.016268,214.063446
43.72266,-70.144806,56802,1.266621,31.550387,788.5548980000001,1.015937,214.73963500000002
43.72268,-70.14484399999999,56822,1.286562,31.555159999999997,788.655041,1.032008,214.55370200000002
43.722677000000004,-70.144929,56842,1.291648,31.555584000000003,788.724142,1.054777,214.334263
43.722653,-70.144992,56862,1.297648,31.556295000000002,788.728544,1.064448,214.25465899999998
43.722646000000005,-70.145,56882,1.2977290000000001,31.556594,788.683887,1.061658,214.42721600000002
43.722654999999996,-70.145,56902,1.292089,31.557784,788.665633,1.0750629999999999,215.165459
43.722678,-70.144975,56922,1.269684,31.558753000000003,788.671109,1.100455,214.38191400000002
43.722709,-70.14496,56942,1.269472,31.55845,788.666484,1.124352,214.68372999999997
43.722755,-70.14503,56962,1.279864,31.558433,788.4485269999999,1.126707,215.06123300000002
43.722763,-70.145103,56982,1.3099,31.560283000000002,788.161851,1.115145,214.833969
43.72275,-70.145147,57002,1.329157,31.554456,787.865448,1.092296,215.00928399999998
43.722734,-70.145139,57022,1.327869,31.551548999999998,787.6958559999999,1.067891,215.193646
43.722699,-70.145117,57042,1.29475,31.551957,787.680896,1.050425,214.37284300000002
43.722678,-70.14506999999999,57062,1.262262,31.552445000000002,787.795148,1.046693,214.893831
43.722678,-70.145027,57082,1.231782,31.553027,787.923138,1.047159,215.36243399999998
43.722691999999995,-70.144974,57102,1.229854,31.552457,787.963298,1.046489,214.987476
43.722696,-70.144913,57122,1.227429,31.553089,787.8986769999999,1.047851,214.963806
43.722654,-70.144858,57142,1.221962,31.55412,787.795029,1.0479450000000001,215.085948
43.722614,-70.1449,57162,1.236549,31.559201,787.736966,1.061734,214.72972000000001
43.722648,-70.145011,57182,1.274665,31.557265,787.741141,1.06308,214.72980499999997
43.722678,-70.145078,57202,1.308452,31.551911999999998,787.827012,1.061771,215.09488599999997
43.722702000000005,-70.1451,57222,1.311503,31.552227000000002,787.807721,1.049385,215.13645499999998
43.722716,-70.1451,57242,1.328523,31.551947,787.669035,1.035674,215.12480699999998
43.722719,-70.145093,57262,1.350535,31.552177,787.498147,1.029758,214.940654
43.722727,-70.14506,57282,1.352886,31.552498999999997,787.517214,1.029324,214.59687999999997
43.722749,-70.14502,57302,1.356475,31.552421000000002,787.738918,1.040454,215.15659900000003
43.722778999999996,-70.145067,57322,1.356494,31.552334000000002,788.0152889999999,1.058889,215.364321
43.722789,-70.145112,57342,1.368575,31.55312,788.191891,1.060984,215.61091000000002
43.722774,-70.145125,57362,1.340254,31.553592,788.239455,1.06485,215.99925299999998
43.722734,-70.145099,57382,1.299609,31.554059999999996,788.2238150000001,1.0585790000000002,215.550768
43.722712,-70.145049,57402,1.262626,31.554966999999998,788.215155,1.0601399999999999,215.688977
43.722708000000004,-70.144997,57422,1.249166,31.556497999999998,788.233815,1.061061,215.93009500000002
43.722702000000005,-70.144944,57442,1.227719,31.555999,788.31251,1.0603850000000001,215.679885
43.722671999999996,-70.144933,57462,1.2605870000000001,31.5546,788.382976,1.059345,215.453005
43.722668,-70.144921,57482,1.3152,31.553638,788.423235,1.0530700000000002,215.53326800000002
43.722684,-70.14488100000001,57502,1.337618,31.553984999999997,788.3936259999999,1.047943,215.29614700000002
43.722739000000004,-70.144908,57522,1.344115,31.554197,788.283768,1.050317,215.44719300000003
